"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","EDUTRY","35_44","PC_AGE","A","2015",62.269016,
"CAN","EDUTRY","35_44","PC_AGE","A","2016",62.765957,
"CZE","EDUTRY","55_64","PC_AGE","A","1994",7.5814242,
"CZE","EDUTRY","55_64","PC_AGE","A","1995",8.2861586,
"CZE","EDUTRY","55_64","PC_AGE","A","1997",7.9191918,
"CZE","EDUTRY","55_64","PC_AGE","A","1998",8.4765472,
"CZE","EDUTRY","55_64","PC_AGE","A","1999",9.4054708,
"CZE","EDUTRY","55_64","PC_AGE","A","2000",9.1170969,
"CZE","EDUTRY","55_64","PC_AGE","A","2001",9.3411789,
"CZE","EDUTRY","55_64","PC_AGE","A","2002",10.623501,
"CZE","EDUTRY","55_64","PC_AGE","A","2003",10.273388,
"CZE","EDUTRY","55_64","PC_AGE","A","2004",10.206662,
"CZE","EDUTRY","55_64","PC_AGE","A","2005",10.674774,
"CZE","EDUTRY","55_64","PC_AGE","A","2006",11.090861,
"CZE","EDUTRY","55_64","PC_AGE","A","2007",10.65239,
"CZE","EDUTRY","55_64","PC_AGE","A","2008",10.622328,
"CZE","EDUTRY","55_64","PC_AGE","A","2009",10.820425,
"CZE","EDUTRY","55_64","PC_AGE","A","2010",11.532818,
"CZE","EDUTRY","55_64","PC_AGE","A","2011",12.138726,
"CZE","EDUTRY","55_64","PC_AGE","A","2012",12.634169,
"CZE","EDUTRY","55_64","PC_AGE","A","2013",13.982365,
"CZE","EDUTRY","55_64","PC_AGE","A","2014",15.144274,
"CZE","EDUTRY","55_64","PC_AGE","A","2015",14.464107,
"CZE","EDUTRY","55_64","PC_AGE","A","2016",15.547841,
"DNK","EDUTRY","45_54","PC_AGE","A","1981",11.521239,
"DNK","EDUTRY","45_54","PC_AGE","A","1988",15.573771,
"DNK","EDUTRY","45_54","PC_AGE","A","1991",17.240023,
"DNK","EDUTRY","45_54","PC_AGE","A","1992",18.436808,
"DNK","EDUTRY","45_54","PC_AGE","A","1994",19.11586,
"DNK","EDUTRY","45_54","PC_AGE","A","1995",21.615978,
"DNK","EDUTRY","45_54","PC_AGE","A","1998",26.721876,
"DNK","EDUTRY","45_54","PC_AGE","A","1999",27.268314,
"DNK","EDUTRY","45_54","PC_AGE","A","2000",26.568914,
"DNK","EDUTRY","45_54","PC_AGE","A","2001",28.900097,
"DNK","EDUTRY","45_54","PC_AGE","A","2002",30.307848,
"DNK","EDUTRY","45_54","PC_AGE","A","2003",32.034309,
"DNK","EDUTRY","45_54","PC_AGE","A","2004",32.394485,
"DNK","EDUTRY","45_54","PC_AGE","A","2005",31.971453,
"DNK","EDUTRY","45_54","PC_AGE","A","2006",33.206539,
"DNK","EDUTRY","45_54","PC_AGE","A","2007",30.178617,
"DNK","EDUTRY","45_54","PC_AGE","A","2008",29.837709,
"DNK","EDUTRY","45_54","PC_AGE","A","2009",29.24684,
"DNK","EDUTRY","45_54","PC_AGE","A","2010",31.233259,
"DNK","EDUTRY","45_54","PC_AGE","A","2011",31.449373,
"DNK","EDUTRY","45_54","PC_AGE","A","2012",32.275696,
"DNK","EDUTRY","45_54","PC_AGE","A","2013",32.482891,
"DNK","EDUTRY","45_54","PC_AGE","A","2014",32.574623,
"DNK","EDUTRY","45_54","PC_AGE","A","2015",33.824112,
"DNK","EDUTRY","45_54","PC_AGE","A","2016",34.454739,
"FIN","EDUTRY","35_44","PC_AGE","A","2000",36.938728,
"FIN","EDUTRY","35_44","PC_AGE","A","2003",37.804646,
"FIN","EDUTRY","35_44","PC_AGE","A","2004",39.761906,
"FIN","EDUTRY","35_44","PC_AGE","A","2005",40.850914,
"FIN","EDUTRY","35_44","PC_AGE","A","2006",41.103954,
"FIN","EDUTRY","35_44","PC_AGE","A","2007",42.707573,
"FIN","EDUTRY","35_44","PC_AGE","A","2008",43.84124,
"FIN","EDUTRY","35_44","PC_AGE","A","2009",44.453022,
"FIN","EDUTRY","35_44","PC_AGE","A","2010",45.758343,
"FIN","EDUTRY","35_44","PC_AGE","A","2011",46.792957,
"FIN","EDUTRY","35_44","PC_AGE","A","2012",47.49374,
"FIN","EDUTRY","35_44","PC_AGE","A","2013",48.942276,
"FIN","EDUTRY","35_44","PC_AGE","A","2014",49.885918,
"FIN","EDUTRY","35_44","PC_AGE","A","2015",50.32349,
"FIN","EDUTRY","35_44","PC_AGE","A","2016",51.371952,
"FRA","EDUTRY","55_64","PC_AGE","A","1981",5.8116059,
"FRA","EDUTRY","55_64","PC_AGE","A","1989",6.4586864,
"FRA","EDUTRY","55_64","PC_AGE","A","1991",6.6053443,
"FRA","EDUTRY","55_64","PC_AGE","A","1992",7.3216763,
"FRA","EDUTRY","55_64","PC_AGE","A","1994",8.4115839,
"FRA","EDUTRY","55_64","PC_AGE","A","1995",8.8687944,
"FRA","EDUTRY","55_64","PC_AGE","A","1997",10.46591,
"FRA","EDUTRY","55_64","PC_AGE","A","1998",11.241883,
"FRA","EDUTRY","55_64","PC_AGE","A","1999",12.419321,
"FRA","EDUTRY","55_64","PC_AGE","A","2000",12.904791,
"FRA","EDUTRY","55_64","PC_AGE","A","2001",14.118081,
"FRA","EDUTRY","55_64","PC_AGE","A","2002",15.163007,
"FRA","EDUTRY","55_64","PC_AGE","A","2003",14.002656,
"FRA","EDUTRY","55_64","PC_AGE","A","2004",14.830506,
"FRA","EDUTRY","55_64","PC_AGE","A","2005",16.120726,
"FRA","EDUTRY","55_64","PC_AGE","A","2006",15.951933,
"FRA","EDUTRY","55_64","PC_AGE","A","2007",16.528402,
"FRA","EDUTRY","55_64","PC_AGE","A","2008",17.30196,
"FRA","EDUTRY","55_64","PC_AGE","A","2009",17.980341,
"FRA","EDUTRY","55_64","PC_AGE","A","2010",18.2812,
"FRA","EDUTRY","55_64","PC_AGE","A","2011",18.65066,
"FRA","EDUTRY","55_64","PC_AGE","A","2012",19.599545,
"FRA","EDUTRY","55_64","PC_AGE","A","2013",20.269491,
"FRA","EDUTRY","55_64","PC_AGE","A","2014",21.62896,
"FRA","EDUTRY","55_64","PC_AGE","A","2015",22.125341,
"FRA","EDUTRY","55_64","PC_AGE","A","2016",22.060652,
"DEU","EDUTRY","45_54","PC_AGE","A","1989",16.411592,
"DEU","EDUTRY","45_54","PC_AGE","A","1991",22.301456,
"DEU","EDUTRY","45_54","PC_AGE","A","1992",22.419113,
"DEU","EDUTRY","45_54","PC_AGE","A","1994",23.802336,
"DEU","EDUTRY","45_54","PC_AGE","A","1995",24.321777,
"DEU","EDUTRY","45_54","PC_AGE","A","1997",24.846418,
"DEU","EDUTRY","45_54","PC_AGE","A","1998",24.907072,
"DEU","EDUTRY","45_54","PC_AGE","A","1999",24.753559,
"DEU","EDUTRY","45_54","PC_AGE","A","2000",25.064217,
"DEU","EDUTRY","45_54","PC_AGE","A","2001",24.603249,
"DEU","EDUTRY","45_54","PC_AGE","A","2002",24.967989,
"DEU","EDUTRY","45_54","PC_AGE","A","2003",25.392622,
"DEU","EDUTRY","45_54","PC_AGE","A","2004",26.217497,
"DEU","EDUTRY","45_54","PC_AGE","A","2005",25.589371,
"DEU","EDUTRY","45_54","PC_AGE","A","2006",24.800135,
"DEU","EDUTRY","45_54","PC_AGE","A","2007",25.053278,
"DEU","EDUTRY","45_54","PC_AGE","A","2008",25.939165,
"DEU","EDUTRY","45_54","PC_AGE","A","2009",26.414143,
"DEU","EDUTRY","45_54","PC_AGE","A","2010",26.566931,
"DEU","EDUTRY","45_54","PC_AGE","A","2011",27.374374,
"DEU","EDUTRY","45_54","PC_AGE","A","2012",27.693142,
"DEU","EDUTRY","45_54","PC_AGE","A","2013",27.813389,
"DEU","EDUTRY","45_54","PC_AGE","A","2014",26.174257,
"DEU","EDUTRY","45_54","PC_AGE","A","2015",26.580833,
"DEU","EDUTRY","45_54","PC_AGE","A","2016",27.110033,
"GRC","EDUTRY","35_44","PC_AGE","A","1987",10.868987,
"GRC","EDUTRY","35_44","PC_AGE","A","1988",11.757961,
"GRC","EDUTRY","35_44","PC_AGE","A","1989",12.276844,
"GRC","EDUTRY","35_44","PC_AGE","A","1990",12.773723,
"GRC","EDUTRY","35_44","PC_AGE","A","1991",13.601078,
"GRC","EDUTRY","35_44","PC_AGE","A","1992",15.216091,
"GRC","EDUTRY","35_44","PC_AGE","A","1993",15.874887,
"GRC","EDUTRY","35_44","PC_AGE","A","1994",17.167139,
"GRC","EDUTRY","35_44","PC_AGE","A","1995",17.293583,
"GRC","EDUTRY","35_44","PC_AGE","A","1996",18.071283,
"GRC","EDUTRY","35_44","PC_AGE","A","1997",18.904942,
"GRC","EDUTRY","35_44","PC_AGE","A","1998",19.744535,
"GRC","EDUTRY","35_44","PC_AGE","A","1999",19.994822,
"GRC","EDUTRY","35_44","PC_AGE","A","2000",20.505009,
"GRC","EDUTRY","35_44","PC_AGE","A","2001",21.446585,
"GRC","EDUTRY","35_44","PC_AGE","A","2002",22.234882,
"GRC","EDUTRY","35_44","PC_AGE","A","2003",22.921896,
"GRC","EDUTRY","35_44","PC_AGE","A","2004",25.363955,
"GRC","EDUTRY","35_44","PC_AGE","A","2005",25.823689,
"GRC","EDUTRY","35_44","PC_AGE","A","2006",26.405066,
"GRC","EDUTRY","35_44","PC_AGE","A","2007",26.058527,
"GRC","EDUTRY","35_44","PC_AGE","A","2008",26.553478,
"GRC","EDUTRY","35_44","PC_AGE","A","2009",26.376728,
"GRC","EDUTRY","35_44","PC_AGE","A","2010",26.560795,
"GRC","EDUTRY","35_44","PC_AGE","A","2011",27.796835,
"GRC","EDUTRY","35_44","PC_AGE","A","2012",27.075365,
"GRC","EDUTRY","35_44","PC_AGE","A","2013",26.860533,
"GRC","EDUTRY","35_44","PC_AGE","A","2014",27.108419,
"GRC","EDUTRY","35_44","PC_AGE","A","2015",29.582756,
"GRC","EDUTRY","35_44","PC_AGE","A","2016",31.257576,
"CHL","EDUTRY","55_64","PC_AGE","A","2009",13.652932,
"CHL","EDUTRY","55_64","PC_AGE","A","2011",13.061313,
"CHL","EDUTRY","55_64","PC_AGE","A","2013",14.499148,
"CHL","EDUTRY","55_64","PC_AGE","A","2015",15.58989,
"CHN","EDUTRY","45_54","PC_AGE","A","2010",6.1308589,
"AUS","EDUTRY","35_44","PC_AGE","A","1989",34.666721,
"AUS","EDUTRY","35_44","PC_AGE","A","1991",36.729481,
"AUS","EDUTRY","35_44","PC_AGE","A","1993",27.21077,
"AUS","EDUTRY","35_44","PC_AGE","A","1994",27.76523,
"AUS","EDUTRY","35_44","PC_AGE","A","1995",28.047554,
"AUS","EDUTRY","35_44","PC_AGE","A","1997",27.28059,
"AUS","EDUTRY","35_44","PC_AGE","A","1998",27.721624,
"AUS","EDUTRY","35_44","PC_AGE","A","1999",28.931059,
"AUS","EDUTRY","35_44","PC_AGE","A","2000",28.709749,
"AUS","EDUTRY","35_44","PC_AGE","A","2001",29.407633,
"AUS","EDUTRY","35_44","PC_AGE","A","2002",31.193579,
"AUS","EDUTRY","35_44","PC_AGE","A","2003",31.788731,
"AUS","EDUTRY","35_44","PC_AGE","A","2004",31.126776,
"AUS","EDUTRY","35_44","PC_AGE","A","2005",31.908096,
"AUS","EDUTRY","35_44","PC_AGE","A","2006",33.451206,
"AUS","EDUTRY","35_44","PC_AGE","A","2007",33.926464,
"AUS","EDUTRY","35_44","PC_AGE","A","2008",38.139317,
"AUS","EDUTRY","35_44","PC_AGE","A","2009",38.020596,
"AUS","EDUTRY","35_44","PC_AGE","A","2010",39.526512,
"AUS","EDUTRY","35_44","PC_AGE","A","2011",41.036087,
"AUS","EDUTRY","35_44","PC_AGE","A","2012",44.986423,
"AUS","EDUTRY","35_44","PC_AGE","A","2013",43.132996,
"AUS","EDUTRY","35_44","PC_AGE","A","2014",45.934658,
"AUS","EDUTRY","35_44","PC_AGE","A","2015",48.865623,
"AUS","EDUTRY","35_44","PC_AGE","A","2016",48.849987,
"NLD","EDUTRY","55_64","PC_AGE","A","1990",11.532951,
"NLD","EDUTRY","55_64","PC_AGE","A","1991",12.179487,
"NLD","EDUTRY","55_64","PC_AGE","A","1992",13.200851,
"NLD","EDUTRY","55_64","PC_AGE","A","1994",14.355742,
"NLD","EDUTRY","55_64","PC_AGE","A","1995",14.196676,
"NLD","EDUTRY","55_64","PC_AGE","A","1998",16.856188,
"NLD","EDUTRY","55_64","PC_AGE","A","2000",17.670029,
"NLD","EDUTRY","55_64","PC_AGE","A","2001",17.383293,
"NLD","EDUTRY","55_64","PC_AGE","A","2002",19.62184,
"NLD","EDUTRY","55_64","PC_AGE","A","2003",21.935534,
"NLD","EDUTRY","55_64","PC_AGE","A","2004",23.967527,
"NLD","EDUTRY","55_64","PC_AGE","A","2005",24.434441,
"NLD","EDUTRY","55_64","PC_AGE","A","2006",24.59511,
"NLD","EDUTRY","55_64","PC_AGE","A","2007",25.768791,
"NLD","EDUTRY","55_64","PC_AGE","A","2008",26.461588,
"NLD","EDUTRY","55_64","PC_AGE","A","2009",27.407803,
"NLD","EDUTRY","55_64","PC_AGE","A","2010",25.9916,
"NLD","EDUTRY","55_64","PC_AGE","A","2011",25.872499,
"NLD","EDUTRY","55_64","PC_AGE","A","2012",27.8543,
"NLD","EDUTRY","55_64","PC_AGE","A","2013",27.268175,
"NLD","EDUTRY","55_64","PC_AGE","A","2014",26.942083,
"NLD","EDUTRY","55_64","PC_AGE","A","2015",26.916695,
"NLD","EDUTRY","55_64","PC_AGE","A","2016",27.404032,
"NZL","EDUTRY","45_54","PC_AGE","A","2014",32.132473,
"NZL","EDUTRY","45_54","PC_AGE","A","2015",30.402695,
"NZL","EDUTRY","45_54","PC_AGE","A","2016",32.191338,
"NOR","EDUTRY","35_44","PC_AGE","A","1981",18.454504,
"NOR","EDUTRY","35_44","PC_AGE","A","1989",27.287582,
"NOR","EDUTRY","35_44","PC_AGE","A","1991",29.743185,
"NOR","EDUTRY","35_44","PC_AGE","A","1992",29.803848,
"NOR","EDUTRY","35_44","PC_AGE","A","1994",31.370085,
"NOR","EDUTRY","35_44","PC_AGE","A","1995",32.906105,
"NOR","EDUTRY","35_44","PC_AGE","A","2005",35.023865,
"NOR","EDUTRY","35_44","PC_AGE","A","2006",34.529812,
"NOR","EDUTRY","35_44","PC_AGE","A","2007",36.199764,
"NOR","EDUTRY","35_44","PC_AGE","A","2008",38.441631,
"NOR","EDUTRY","35_44","PC_AGE","A","2009",39.73624,
"NOR","EDUTRY","35_44","PC_AGE","A","2010",40.978859,
"NOR","EDUTRY","35_44","PC_AGE","A","2011",41.548496,
"NOR","EDUTRY","35_44","PC_AGE","A","2012",43.513363,
"NOR","EDUTRY","35_44","PC_AGE","A","2013",45.416435,
"NOR","EDUTRY","35_44","PC_AGE","A","2014",48.673553,
"NOR","EDUTRY","35_44","PC_AGE","A","2015",49.201458,
"NOR","EDUTRY","35_44","PC_AGE","A","2016",48.659328,
"POL","EDUTRY","55_64","PC_AGE","A","1995",9.2868986,
"POL","EDUTRY","55_64","PC_AGE","A","1997",9.1435356,
"POL","EDUTRY","55_64","PC_AGE","A","1998",9.8797894,
"POL","EDUTRY","55_64","PC_AGE","A","1999",10.44997,
"POL","EDUTRY","55_64","PC_AGE","A","2000",9.8941002,
"POL","EDUTRY","55_64","PC_AGE","A","2001",10.15254,
"POL","EDUTRY","55_64","PC_AGE","A","2002",10.487546,
"POL","EDUTRY","55_64","PC_AGE","A","2003",11.095451,
"POL","EDUTRY","55_64","PC_AGE","A","2004",12.244304,
"POL","EDUTRY","55_64","PC_AGE","A","2005",12.724249,
"POL","EDUTRY","55_64","PC_AGE","A","2006",12.519728,
"POL","EDUTRY","55_64","PC_AGE","A","2007",12.271784,
"POL","EDUTRY","55_64","PC_AGE","A","2008",12.038917,
"POL","EDUTRY","55_64","PC_AGE","A","2009",12.628165,
"POL","EDUTRY","55_64","PC_AGE","A","2010",12.862058,
"POL","EDUTRY","55_64","PC_AGE","A","2011",12.801338,
"POL","EDUTRY","55_64","PC_AGE","A","2012",12.632824,
"POL","EDUTRY","55_64","PC_AGE","A","2013",13.200502,
"POL","EDUTRY","55_64","PC_AGE","A","2014",13.68884,
"POL","EDUTRY","55_64","PC_AGE","A","2015",13.60395,
"POL","EDUTRY","55_64","PC_AGE","A","2016",13.88941,
"PRT","EDUTRY","45_54","PC_AGE","A","1994",9.4302864,
"PRT","EDUTRY","45_54","PC_AGE","A","1995",9.9579773,
"PRT","EDUTRY","45_54","PC_AGE","A","1998",7.171504,
"PRT","EDUTRY","45_54","PC_AGE","A","1999",7.4525657,
"PRT","EDUTRY","45_54","PC_AGE","A","2000",6.9982638,
"PRT","EDUTRY","45_54","PC_AGE","A","2001",6.7551479,
"PRT","EDUTRY","45_54","PC_AGE","A","2002",7.1519203,
"PRT","EDUTRY","45_54","PC_AGE","A","2003",8.310585,
"PRT","EDUTRY","45_54","PC_AGE","A","2004",9.7642279,
"PRT","EDUTRY","45_54","PC_AGE","A","2005",10.229877,
"PRT","EDUTRY","45_54","PC_AGE","A","2006",10.649529,
"PRT","EDUTRY","45_54","PC_AGE","A","2007",10.408924,
"PRT","EDUTRY","45_54","PC_AGE","A","2008",9.8687372,
"PRT","EDUTRY","45_54","PC_AGE","A","2009",10.98343,
"PRT","EDUTRY","45_54","PC_AGE","A","2010",10.39881,
"PRT","EDUTRY","45_54","PC_AGE","A","2011",11.454156,
"PRT","EDUTRY","45_54","PC_AGE","A","2012",13.59769,
"PRT","EDUTRY","45_54","PC_AGE","A","2013",14.276403,
"PRT","EDUTRY","45_54","PC_AGE","A","2014",16.643587,
"PRT","EDUTRY","45_54","PC_AGE","A","2015",17.118988,
"PRT","EDUTRY","45_54","PC_AGE","A","2016",18.006538,
"SVK","EDUTRY","35_44","PC_AGE","A","1997",12.665383,
"SVK","EDUTRY","35_44","PC_AGE","A","1998",10.977242,
"SVK","EDUTRY","35_44","PC_AGE","A","1999",10.474672,
"SVK","EDUTRY","35_44","PC_AGE","A","2000",10.89696,
"SVK","EDUTRY","35_44","PC_AGE","A","2001",11.348849,
"SVK","EDUTRY","35_44","PC_AGE","A","2002",10.685686,
"SVK","EDUTRY","35_44","PC_AGE","A","2003",11.479517,
"SVK","EDUTRY","35_44","PC_AGE","A","2004",12.492723,
"SVK","EDUTRY","35_44","PC_AGE","A","2005",12.916986,
"SVK","EDUTRY","35_44","PC_AGE","A","2006",13.437216,
"SVK","EDUTRY","35_44","PC_AGE","A","2007",13.088661,
"SVK","EDUTRY","35_44","PC_AGE","A","2008",13.921187,
"SVK","EDUTRY","35_44","PC_AGE","A","2009",14.56738,
"SVK","EDUTRY","35_44","PC_AGE","A","2010",15.932658,
"SVK","EDUTRY","35_44","PC_AGE","A","2011",17.201395,
"SVK","EDUTRY","35_44","PC_AGE","A","2012",17.287012,
"SVK","EDUTRY","35_44","PC_AGE","A","2013",18.810125,
"SVK","EDUTRY","35_44","PC_AGE","A","2014",20.718987,
"SVK","EDUTRY","35_44","PC_AGE","A","2015",22.313936,
"SVK","EDUTRY","35_44","PC_AGE","A","2016",22.975927,
"ESP","EDUTRY","55_64","PC_AGE","A","1981",3.0890355,
"ESP","EDUTRY","55_64","PC_AGE","A","1991",4.2083092,
"ESP","EDUTRY","55_64","PC_AGE","A","1992",5.2010479,
"ESP","EDUTRY","55_64","PC_AGE","A","1994",5.6487241,
"ESP","EDUTRY","55_64","PC_AGE","A","1995",6.0426102,
"ESP","EDUTRY","55_64","PC_AGE","A","1997",7.6528735,
"ESP","EDUTRY","55_64","PC_AGE","A","1998",8.0826902,
"ESP","EDUTRY","55_64","PC_AGE","A","1999",8.6005611,
"ESP","EDUTRY","55_64","PC_AGE","A","2000",9.8010225,
"ESP","EDUTRY","55_64","PC_AGE","A","2001",10.527058,
"ESP","EDUTRY","55_64","PC_AGE","A","2002",10.955595,
"ESP","EDUTRY","55_64","PC_AGE","A","2003",11.372684,
"ESP","EDUTRY","55_64","PC_AGE","A","2004",12.390108,
"ESP","EDUTRY","55_64","PC_AGE","A","2005",14.469451,
"ESP","EDUTRY","55_64","PC_AGE","A","2006",15.30259,
"ESP","EDUTRY","55_64","PC_AGE","A","2007",15.865582,
"ESP","EDUTRY","55_64","PC_AGE","A","2008",15.900009,
"ESP","EDUTRY","55_64","PC_AGE","A","2009",16.414377,
"ESP","EDUTRY","55_64","PC_AGE","A","2010",17.646555,
"ESP","EDUTRY","55_64","PC_AGE","A","2011",18.595312,
"ESP","EDUTRY","55_64","PC_AGE","A","2012",19.025341,
"ESP","EDUTRY","55_64","PC_AGE","A","2013",20.213316,
"ESP","EDUTRY","55_64","PC_AGE","A","2014",21.161011,
"ESP","EDUTRY","55_64","PC_AGE","A","2015",22.806669,
"ESP","EDUTRY","55_64","PC_AGE","A","2016",23.221613,
"SWE","EDUTRY","45_54","PC_AGE","A","1981",12.813276,
"SWE","EDUTRY","45_54","PC_AGE","A","1989",20.998981,
"SWE","EDUTRY","45_54","PC_AGE","A","1991",24.388201,
"SWE","EDUTRY","45_54","PC_AGE","A","1992",25.59362,
"SWE","EDUTRY","45_54","PC_AGE","A","1994",26.635311,
"SWE","EDUTRY","45_54","PC_AGE","A","1995",28.950394,
"SWE","EDUTRY","45_54","PC_AGE","A","1997",28.085173,
"SWE","EDUTRY","45_54","PC_AGE","A","1998",28.757378,
"SWE","EDUTRY","45_54","PC_AGE","A","1999",29.688913,
"SWE","EDUTRY","45_54","PC_AGE","A","2000",30.843447,
"SWE","EDUTRY","45_54","PC_AGE","A","2001",31.616501,
"SWE","EDUTRY","45_54","PC_AGE","A","2002",31.714087,
"SWE","EDUTRY","45_54","PC_AGE","A","2003",32.23708,
"SWE","EDUTRY","45_54","PC_AGE","A","2004",32.897778,
"SWE","EDUTRY","45_54","PC_AGE","A","2005",28.434752,
"SWE","EDUTRY","45_54","PC_AGE","A","2006",28.863594,
"SWE","EDUTRY","45_54","PC_AGE","A","2007",28.951246,
"SWE","EDUTRY","45_54","PC_AGE","A","2008",28.462259,
"SWE","EDUTRY","45_54","PC_AGE","A","2009",28.715176,
"SWE","EDUTRY","45_54","PC_AGE","A","2010",29.330086,
"SWE","EDUTRY","45_54","PC_AGE","A","2011",30.642773,
"SWE","EDUTRY","45_54","PC_AGE","A","2012",30.461185,
"SWE","EDUTRY","45_54","PC_AGE","A","2013",30.695557,
"SWE","EDUTRY","45_54","PC_AGE","A","2014",32.284382,
"SWE","EDUTRY","45_54","PC_AGE","A","2015",34.31834,
"SWE","EDUTRY","45_54","PC_AGE","A","2016",36.219753,
"CHE","EDUTRY","35_44","PC_AGE","A","1989",27.64447,
"CHE","EDUTRY","35_44","PC_AGE","A","1991",20.800632,
"CHE","EDUTRY","35_44","PC_AGE","A","1992",22.566097,
"CHE","EDUTRY","35_44","PC_AGE","A","1994",23.3794,
"CHE","EDUTRY","35_44","PC_AGE","A","1995",23.466923,
"CHE","EDUTRY","35_44","PC_AGE","A","1997",24.789478,
"CHE","EDUTRY","35_44","PC_AGE","A","1998",24.820932,
"CHE","EDUTRY","35_44","PC_AGE","A","1999",26.088606,
"CHE","EDUTRY","35_44","PC_AGE","A","2000",28.581663,
"CHE","EDUTRY","35_44","PC_AGE","A","2001",29.50013,
"CHE","EDUTRY","35_44","PC_AGE","A","2002",27.579422,
"CHE","EDUTRY","35_44","PC_AGE","A","2003",29.216225,
"CHE","EDUTRY","35_44","PC_AGE","A","2004",30.664141,
"CHE","EDUTRY","35_44","PC_AGE","A","2005",31.83968,
"CHE","EDUTRY","35_44","PC_AGE","A","2006",32.950848,
"CHE","EDUTRY","35_44","PC_AGE","A","2007",33.786114,
"CHE","EDUTRY","35_44","PC_AGE","A","2008",36.423527,
"CHE","EDUTRY","35_44","PC_AGE","A","2009",37.94091,
"CHE","EDUTRY","35_44","PC_AGE","A","2010",37.01561,
"CHE","EDUTRY","35_44","PC_AGE","A","2011",38.143902,
"CHE","EDUTRY","35_44","PC_AGE","A","2012",39.679226,
"CHE","EDUTRY","35_44","PC_AGE","A","2013",42.161976,
"CHE","EDUTRY","35_44","PC_AGE","A","2014",42.838558,
"CHE","EDUTRY","35_44","PC_AGE","A","2015",44.072666,
"CHE","EDUTRY","35_44","PC_AGE","A","2016",46.067059,
"TUR","EDUTRY","55_64","PC_AGE","A","1991",4.5903702,
"TUR","EDUTRY","55_64","PC_AGE","A","1992",1.6514313,
"TUR","EDUTRY","55_64","PC_AGE","A","1994",4.2988739,
"TUR","EDUTRY","55_64","PC_AGE","A","1995",5.9341211,
"TUR","EDUTRY","55_64","PC_AGE","A","1997",4.6128502,
"TUR","EDUTRY","55_64","PC_AGE","A","1998",4.4722719,
"TUR","EDUTRY","55_64","PC_AGE","A","1999",5.2942295,
"TUR","EDUTRY","55_64","PC_AGE","A","2000",5.8823528,
"TUR","EDUTRY","55_64","PC_AGE","A","2001",5.8977232,
"TUR","EDUTRY","55_64","PC_AGE","A","2002",6.3256135,
"TUR","EDUTRY","55_64","PC_AGE","A","2003",7.2985468,
"TUR","EDUTRY","55_64","PC_AGE","A","2004",7.3486567,
"TUR","EDUTRY","55_64","PC_AGE","A","2005",7.8503528,
"TUR","EDUTRY","55_64","PC_AGE","A","2006",8.4936371,
"TUR","EDUTRY","55_64","PC_AGE","A","2007",8.6581287,
"TUR","EDUTRY","55_64","PC_AGE","A","2008",9.4576893,
"TUR","EDUTRY","55_64","PC_AGE","A","2009",9.9326181,
"TUR","EDUTRY","55_64","PC_AGE","A","2010",9.4565477,
"TUR","EDUTRY","55_64","PC_AGE","A","2011",9.8105545,
"TUR","EDUTRY","55_64","PC_AGE","A","2012",10.324925,
"TUR","EDUTRY","55_64","PC_AGE","A","2013",9.9697886,
"TUR","EDUTRY","55_64","PC_AGE","A","2014",9.9961329,
"TUR","EDUTRY","55_64","PC_AGE","A","2015",10.282258,
"TUR","EDUTRY","55_64","PC_AGE","A","2016",10.177762,
"GBR","EDUTRY","45_54","PC_AGE","A","1997",21.982288,
"GBR","EDUTRY","45_54","PC_AGE","A","1998",22.909048,
"GBR","EDUTRY","45_54","PC_AGE","A","1999",23.96011,
"GBR","EDUTRY","45_54","PC_AGE","A","2000",24.933191,
"GBR","EDUTRY","45_54","PC_AGE","A","2001",25.418797,
"GBR","EDUTRY","45_54","PC_AGE","A","2002",25.523006,
"GBR","EDUTRY","45_54","PC_AGE","A","2003",26.78524,
"GBR","EDUTRY","45_54","PC_AGE","A","2004",27.84683,
"GBR","EDUTRY","45_54","PC_AGE","A","2005",28.149897,
"GBR","EDUTRY","45_54","PC_AGE","A","2006",31.50807,
"GBR","EDUTRY","45_54","PC_AGE","A","2007",32.721249,
"GBR","EDUTRY","45_54","PC_AGE","A","2008",32.51701,
"GBR","EDUTRY","45_54","PC_AGE","A","2009",34.112892,
"GBR","EDUTRY","45_54","PC_AGE","A","2010",35.229671,
"GBR","EDUTRY","45_54","PC_AGE","A","2011",35.810112,
"GBR","EDUTRY","45_54","PC_AGE","A","2012",37.173832,
"GBR","EDUTRY","45_54","PC_AGE","A","2013",38.033886,
"GBR","EDUTRY","45_54","PC_AGE","A","2014",38.267086,
"GBR","EDUTRY","45_54","PC_AGE","A","2015",40.299053,
"GBR","EDUTRY","45_54","PC_AGE","A","2016",41.992096,
"USA","EDUTRY","35_44","PC_AGE","A","1981",21.568188,
"USA","EDUTRY","35_44","PC_AGE","A","1982",22.039248,
"USA","EDUTRY","35_44","PC_AGE","A","1983",23.848555,
"USA","EDUTRY","35_44","PC_AGE","A","1984",25.382886,
"USA","EDUTRY","35_44","PC_AGE","A","1985",26.271746,
"USA","EDUTRY","35_44","PC_AGE","A","1986",25.602602,
"USA","EDUTRY","35_44","PC_AGE","A","1987",26.598498,
"USA","EDUTRY","35_44","PC_AGE","A","1988",27.015017,
